Fp1;F3;F7;T3;P3;T5;O1
0.93054576;0.72362678;0.613610644;1.991697483;0.051358147;2.426276465;1.832764262
0.834242443;0.596417612;2.91025126;2.077488202;0.233204363;1.479163702;1.254103223
0.784521062;0.481670387;0.820250706;1.043952419;1.54062578;2.181864011;1.438155044
0.395721597;0.872634926;0.416421282;1.653077976;2.056339807;1.964132298;1.008242472
0.56260243;0.797537674;1.214504644;1.025582032;1.963346104;1.790036258;1.883765558
0.253437167;0.427079478;1.514605704;1.934984118;1.47857641;1.088518499;1.07363665
0.565766263;0.506282513;0.900797152;1.872963272;1.28529129;1.172598546;1.657596609
0.409080058;0.425244462;-0.212035539;1.236821932;-0.053221675;1.035659657;1.317616287
0.16518845;0.679967672;-0.544480599;2.147712789;1.082700622;1.400484706;1.203534229
0.678316111;0.892861281;-1.412479814;1.803742841;0.665273374;1.554083494;1.418317879
0.131743065;0.607261526;3.084152735;1.608929847;2.309816014;0.986952291;1.613717435
0.239547306;0.461305663;-0.545095836;2.156565865;1.40154401;1.491102271;1.744891349
0.368786934;0.24572899;0.827579333;1.786041104;1.563363664;1.26703528;0.910461126
0.14013197;1.313795645;-0.853755438;1.455028157;-0.640174975;2.224223585;1.649272797
0.530707672;0.268875323;1.01884838;3.076685152;1.825125826;1.322983789;1.137975899
0.49605796;0.676677768;0.82065706;1.569137289;0.119213441;1.370318999;0.925570793
0.589803156;0.543976877;1.012573632;2.111793002;1.468271326;1.609035188;1.667424523
0.191366695;0.94958394;0.147114117;0.918754538;1.284622023;1.695128828;1.845622588
0.468744289;0.413510816;-0.154310108;1.242233974;-0.467500891;1.628148196;1.457454835
0.667178245;0.697762604;1.634940611;1.864426187;2.377055959;1.885367786;1.328523443
0.865517179;1.530089733;1.073080329;1.315673244;1.61220647;1.366443902;1.23827036
0.800005261;0.656635858;1.046617182;1.759128695;0.443079124;1.331917382;0.997124251
0.696120205;0.552200609;0.691161098;2.038310459;0.832473232;1.898596907;1.502066936
0.56917735;0.28888032;1.464176293;2.699669719;2.202768335;1.397453505;1.340038457
0.388526384;0.267279119;-0.876118226;1.34921288;0.671760019;1.303285508;0.97801868
0.131628266;0.560467385;-0.888977072;1.65120317;1.410116063;1.291638175;2.068833386
0.340698378;0.13046396;0.82441772;2.197668881;1.181447147;1.15201575;1.202311216
0.506667973;0.269099184;1.04670489;1.685358812;0.10446954;1.831252219;1.575847095
0.291007435;0.167885928;0.741258292;1.351310813;-0.599481296;1.600136854;1.692707608
0.787027011;0.054015555;-0.163310313;1.786527163;0.262780831;2.02936657;1.547652691
0.336414192;0.449827828;5.772279807;1.497027065;0.77004761;1.789129284;1.606049221
0.56917936;0.279952863;-1.025992258;1.448576743;1.809352624;1.209099817;1.302205587
0.485193679;0.50264589;1.175066965;2.128444568;0.956525035;1.10807292;1.155206729
0.904378877;1.047116653;0.213433249;2.09783872;2.307270711;1.678288922;1.879633303
0.702974422;0.525350362;-0.094118772;2.555344186;1.093476935;1.518737326;1.578238441
0.544182121;0.211593527;-0.081560128;1.877597234;2.264987391;2.028193465;1.439481843
0.340629079;0.798072392;-0.025922388;1.455298757;0.639571035;1.523808312;0.783090791
0.682891361;1.053741933;-1.113147214;2.280376756;-0.309292684;1.506808765;1.661708209
0.766856398;0.503994879;1.187211388;1.294850868;0.545559821;1.17323798;1.368390872
0.349553299;0.514094367;-0.27380764;1.245127739;0.164160153;1.699057754;1.407253244
0.228123033;0.257866229;-0.835712445;2.062109689;3.1876385;1.447804816;1.42388738
0.813444856;0.408471626;3.008350217;2.455492102;-1.092324125;1.221009831;1.836974375
0.342483812;0.10744943;-0.723587211;1.730527571;1.991794215;1.728101338;1.725140921
0.592092004;0.649524825;0.35898852;1.560382172;0.402448712;1.986309502;1.649985816
0.472884619;0.761428447;-0.351640924;1.559404773;0.39336039;2.128516032;1.813937578
0.233144507;0.416528331;1.200433153;1.331985414;2.910576754;1.374562309;1.394159164
0.622399473;0.454999559;2.764853503;2.029084712;0.930711947;1.502370357;1.366603783
0.789329427;0.948394568;0.937476177;1.862983678;0.445104001;2.242585942;1.457610205
0.409566371;0.377423114;2.827559271;2.126568304;-0.565268271;1.858422061;1.291720882
0.677141133;0.375900699;0.068792194;2.178900675;1.798712461;1.538386334;1.44687419
0.24569483;0.571951332;1.400936751;1.612990633;1.068174819;1.435647191;1.560363267
0.464745101;1.270574094;-0.766177155;1.634675608;0.241793634;1.127410627;1.263792173
0.272967287;0.338271028;0.131747284;1.263909228;2.698888187;2.750751321;1.126722734
0.047697455;0.433489979;-0.059288509;1.734771261;0.818339557;1.964988706;1.274288127
0.620941869;0.663142085;1.055153797;2.081088771;0.221199423;2.10345425;1.710596977
0.59992082;0.449733498;2.404509852;1.743103071;1.647410511;1.643707084;1.484880692
0.773177609;1.095712714;-0.353281247;2.503398935;-1.747362368;1.788617727;1.373376095
0.551863187;0.579362939;2.091628035;1.151125035;1.167162738;1.108218454;0.932102002
0.117102812;1.443683752;0.309299328;0.829368934;1.801369887;1.939224258;1.684175016
0.482246953;0.432582978;1.103648102;1.422640535;1.127352544;2.068059845;1.106169644
0.827267705;0.726832539;-1.040116598;1.683013763;2.005196512;1.708552396;1.280517756
0.453291685;0.441672353;-0.339884924;1.396572765;0.967453736;1.259877793;1.545956018
0.958882;0.184990302;0.757489819;2.006715509;0.464568383;1.504293668;1.22394701
0.440176905;1.068626547;-1.084916446;1.772173405;1.169234096;1.626859986;1.443996683
0.880475208;0.385571891;1.00024322;2.11059794;1.459303718;1.066632443;1.733230768
0.345513476;0.423042953;0.024075396;2.41332568;1.319300588;1.31438898;1.552849035
0.546812092;0.704975277;-1.040023386;1.811900512;-1.034380146;2.220507872;1.561190577
0.776769622;0.41775134;-0.104444602;2.009955846;1.175378438;1.015405669;1.441627426
0.724311786;1.072757378;1.919651778;1.736500681;0.643491347;1.954986345;1.795408308
0.567572446;1.363630268;5.620214854;1.73525145;1.128915857;1.485618067;0.678392712
0.165474187;0.570593843;3.964833339;2.210891373;0.601625708;1.492372763;2.005729512
0.115002387;0.524655577;1.251738628;2.106211659;2.403646593;1.771637421;1.59245223
0.159077839;0.250434739;0.243025781;1.595936738;1.192586335;2.321281135;1.175128884
0.16875011;0.333711035;1.000599396;1.903258965;2.574980417;1.771596229;1.131180593
0.114186958;0.59793688;-0.784650844;1.820279132;0.376857247;1.525793502;1.626675731
0.277071241;0.497562706;1.035246976;1.682201386;0.84741384;1.582933245;1.541157597
0.172249446;0.509304418;0.34196353;1.453029618;0.24736237;1.503499735;1.72948592
0.40927457;0.455390311;-0.194047314;1.782596383;0.806494398;1.197858801;1.048556107
0.748105935;0.841045511;0.382729023;1.777728791;2.861648146;1.945005376;1.54339451
0.606643015;0.392156885;0.167443702;1.959493674;1.801634522;1.730415568;1.635160509
0.430270366;0.783484651;1.029397418;2.288161061;-0.344533536;1.846453484;1.203299832
0.498021837;0.922449363;3.363748756;2.365490603;0.82989831;2.14629337;1.418412105
0.467685761;1.293618237;-2.103106179;1.311485332;2.916614096;1.770210662;0.905061807
0.806932366;1.058844593;-0.049034015;1.476667621;0.172740896;1.534050552;1.242306232
0.269997263;0.971502983;0.255148927;2.08950375;0.911373914;1.484618693;0.724719117
0.880421307;0.572043937;-0.230868504;1.705164351;0.521235315;1.508497613;1.540144515
0.676794392;0.696065631;3.368493566;1.888821095;0.312601446;2.232711403;1.436490086
0.186402601;0.342300739;-0.25441196;1.223446365;1.143025681;1.363295159;0.958114574
0.490557773;0.513072814;0.757597405;1.502490327;0.144424189;1.300374519;0.849108194
0.095022495;0.539570047;0.143387276;1.202732989;1.305017842;1.471840397;1.554878053
0.358281848;0.536681945;0.61650141;1.17067402;0.114354837;1.885038319;1.65718577
0.555750826;0.535616306;-0.190223115;1.903052348;1.132540126;2.383493076;1.103481033
0.817756283;1.002033316;0.333703897;1.572982215;0.559476461;1.270095256;2.182635937
0.358237685;0.489107245;1.181730671;1.339478795;1.487784618;1.613560162;1.649423781
0.455014871;0.879979405;-0.001560076;1.824129495;1.097947281;1.034037197;1.051208269
0.456219496;1.192276846;0.114047862;1.50205968;0.419785664;1.037965952;0.992659064
0.387032746;0.665893181;3.273347274;1.999809138;0.404478007;2.200851398;1.612623372
0.763284575;0.697419073;0.864446986;2.491633555;-0.067708371;1.026914025;1.774179523
0.246673363;0.695331692;1.30238011;1.060245458;0.761424898;3.381887949;1.039036636
0.560624333;0.541377596;1.296015337;1.327363506;2.367405951;1.024530856;1.36828968
0.607933122;0.581470045;0.086950712;1.530870841;-0.078222884;1.299267509;1.6430884
0.766665741;0.911289941;-1.444299417;2.166371516;0.790289464;1.962420342;1.205732995
0.730644285;0.550751132;1.197242081;2.29793823;1.521379415;1.639408903;0.91958867
0.821939268;0.28528382;0.890866881;1.600880444;0.958706541;1.468938474;1.229439398
0.397572907;0.578129345;2.604013619;1.847894164;1.515906522;1.952063056;1.066029021
0.525612687;0.81187122;2.961910605;1.415563312;1.067543853;2.291947904;1.418858955
0.785988264;0.358950233;4.124219859;1.744032963;0.722430508;1.953519235;1.80688203
0.43511049;0.724847384;-0.54863517;2.067803288;-0.274304816;1.381218669;1.711750419
0.523427102;0.202248868;1.519660401;1.882644681;2.510925318;2.237713241;1.608558156
0.769552052;0.437755295;-0.355860347;2.786828509;0.803664325;1.602127176;1.49955977
0.489625223;0.622149018;0.507283796;1.588551238;0.040658754;2.083092987;1.395171767
0.121065355;0.766233468;1.132819981;2.077509127;1.82426427;1.323011487;0.99032139
0.476629778;0.250732173;0.256688843;2.331656941;0.962725685;1.679811582;1.948182857
0.319647326;1.301369936;0.969385633;1.819739429;0.594813006;1.454528565;1.035421148
0.273129767;0.223830724;3.337485562;1.948826283;0.709878079;1.316793552;0.834875174
0.132911183;0.986040064;0.802480606;1.434457888;2.112418953;1.577165647;1.207750469
0.306834345;0.664758151;4.517328869;1.000437712;-2.047805225;1.578461775;1.564521724
0.551041719;0.516155929;0.953140305;1.095259994;0.383312816;1.502382871;2.065068651
0.510257786;0.814895796;-0.869617874;1.447686802;1.371755192;1.689666843;1.048355282
0.607711034;0.515700149;-0.33188177;1.210895432;-0.16167109;1.790319255;1.679327363
0.296932708;0.86471961;5.862920433;1.73937506;2.81388597;1.48778699;1.100151427
0.268438793;0.584176914;1.961480501;1.620642741;-0.595291175;2.066116435;1.664429411
0.243199002;0.902890697;-1.414420884;1.904519231;1.218376987;1.262462897;1.286132061
0.679643108;0.820280032;2.641834721;1.764113665;1.625553568;1.574982219;1.526533512
0.478451685;0.139631611;1.474781035;1.649633049;0.598353782;1.602192868;1.918014525
0.174329393;0.245194481;0.752356588;3.951132269;2.61168159;1.496937848;1.527660464
0.436415403;0.773066411;1.595300057;1.851758982;0.234401988;1.754174614;1.577651618
0.545523125;0.862739222;1.956727036;1.448213379;2.658539411;1.517633937;1.213915708
0.273312668;0.493935664;2.580254458;2.114449998;1.756136858;1.411988192;1.062789467
0.550285594;0.531568841;2.64543766;1.249665884;1.728312614;2.165660014;1.125943817
0.332808969;0.205479828;1.513216116;1.584033227;0.54794108;1.672397993;1.523950292
0.521521424;1.636180609;0.344671384;1.549795357;0.352691278;1.024474781;2.083706485
0.402768201;2.907945283;2.017182726;2.046898693;-0.001006039;1.970616196;1.497442744
0.55686452;0.451651085;0.929645918;1.219674769;1.145994443;1.798236931;0.828606099
0.186875883;1.046601214;-0.461023454;2.496342543;3.72837059;1.443723842;0.366910143
0.102357671;0.61397775;0.889615443;1.419574138;1.857781178;2.883766913;1.446724822
0.372320454;1.349005217;1.716494412;1.428411492;0.213309567;1.971333812;1.283537275
0.482676789;0.471936749;1.919247948;2.134675862;1.805105333;1.91229909;1.543710759
0.590683615;0.859877537;0.042030081;1.407258283;1.223235071;1.357159819;1.693975275
0.770173198;0.545590231;-0.474607923;1.181556878;1.286976087;1.338945812;1.408331066
0.554063761;0.302304239;-0.72763077;2.029133386;0.610799837;1.807696824;0.90777228
0.076551808;0.457381789;-0.094673176;1.856791533;1.475890663;1.926316107;0.95758684
0.502345154;1.037218745;0.522833609;1.571329219;1.2204123;1.830722323;1.708195721
0.598553072;0.329082863;-0.751333602;1.876021013;-0.440096053;1.437385167;1.761841764
0.366483812;0.68430489;0.182454741;1.572988031;1.203694589;1.416849155;0.735841305
0.563497238;0.56204576;0.182410763;1.664720211;1.583674952;2.390738918;0.936863144
0.699029985;0.55627763;-0.20628748;1.512581261;1.014350332;2.30575397;0.989263235
0.782143232;0.856167607;2.224651124;1.837711614;1.776760508;2.006478679;1.180857519
0.633094109;1.45003299;-0.171915198;1.633858465;1.148201729;3.392767577;0.810408297
0.186938587;0.302858303;0.397659284;2.189167232;-0.176116959;1.872122551;1.005234406
0.334495871;0.46223514;0.885069013;1.431541723;0.863349861;1.617588274;1.471339414
0.611235817;0.296677793;1.138679822;2.102421317;1.183755349;1.876013301;1.468640783
0.334339121;0.472285113;0.800034689;1.955566533;-0.142856291;1.149574985;1.111693852
0.694080406;0.761112808;0.558502877;1.58158382;0.575631717;1.289119432;1.492119552
0.540462098;1.03164354;-0.883238179;0.888261407;1.93649538;1.528519999;1.433558583
0.244229165;0.437786547;0.215424961;1.802431735;1.231065332;1.524371874;0.68699942
0.808470071;0.458942069;-0.646418055;1.337350916;-1.136595541;2.325909526;1.141158639
0.188991327;0.829914887;5.34059916;1.571723637;0.265462572;0.934816283;1.206581407
0.757179214;0.662642997;-0.969489798;1.651873114;1.170708759;1.74037772;0.968993957
0.244495838;0.372608608;0.803886491;2.159609904;1.705887205;1.173448651;1.63318062
0.621140435;1.203438206;1.135552078;1.271465878;0.454977595;1.174020124;1.308240644
0.649779577;0.61640247;1.435530675;2.21830351;3.162312821;1.317939965;1.365024614
0.767190454;1.215988775;-0.576585103;2.228579002;1.281940365;1.857341179;1.835630638
0.787466809;1.310946425;-1.023057275;1.58568304;-0.09810506;1.348731926;1.703907654
0.544733328;0.254171548;0.493201732;2.001580494;1.016660158;1.601458601;1.029825486
0.620966564;0.356521806;1.339384869;1.199164348;1.005824151;1.750951804;1.768629713
0.484107367;0.330982155;1.188214645;1.602155265;1.125266004;1.221286772;1.649226549
0.67939721;0.31824754;0.396643388;1.310133705;-0.242119269;2.468723278;1.871639244
0.401877235;0.978071857;1.031479472;1.43772801;1.126118416;1.943635175;0.664568965
0.515474987;0.624312281;-0.880990166;1.491633354;1.310057179;1.738934052;0.960993026
0.261402314;0.861820373;-1.137273298;2.396144406;0.632137483;2.576115998;1.534734744
0.226784806;0.804882495;0.488191767;1.47710415;1.511708225;1.536557487;1.31022583
0.570963799;0.77487132;1.822035572;1.875278973;0.100849337;1.621954546;1.262968071
0.460648761;0.969851011;-0.166353002;1.736877987;1.609258784;2.217868325;1.469450265
0.60287827;1.134139372;0.125654705;1.115076642;0.770118263;2.59061697;0.873053738
0.778033744;0.401986019;-0.839403092;1.28172245;1.45071175;1.829357976;1.246855125
0.727111116;0.489458276;2.282341246;1.83244495;1.777925269;1.545419692;1.608183294
0.800020484;0.72298034;3.257309625;2.201925947;0.952384878;1.280557044;1.521973052
0.773814436;0.577221777;0.698902462;1.462919533;1.699774041;1.519761185;0.939302858
0.426457816;0.920239868;0.552416205;1.510140544;0.001459534;2.123818293;1.656245029
0.46714189;0.147637526;0.401485611;1.990138455;0.982923182;1.959106638;1.509557271
0.184408433;0.580564655;0.822602758;1.251990208;1.158844948;1.708977985;1.641223829
0.74008439;0.789521428;0.131382539;1.874286283;1.154974337;2.228868768;1.07701261
0.258430751;0.370517384;-0.0184468;1.76097597;0.803675391;1.780460439;1.750417271
0.570677875;2.263490524;-0.212221206;1.270793048;-0.009732397;1.600730341;0.986249121
0.558683644;0.57022194;0.752804865;1.195686267;2.519044505;1.447030697;1.669440339
0.810095918;0.600152694;0.177086519;2.25816482;-0.110390586;1.994372431;1.283786776
0.824877235;0.622591132;-0.537727193;1.446402535;1.397162091;1.057677528;1.221723572
0.213844062;0.53275465;1.602351761;1.392295173;1.158282451;1.466279718;0.977079067
0.107827193;1.058628911;1.63331208;2.755677114;1.771930221;1.810029666;1.50560238
0.331530345;0.815378711;1.97453707;0.899534328;0.128508848;1.69875685;1.829655046
0.680582954;0.680599677;1.28498978;1.613342094;1.991522132;1.962608705;1.026309108
0.648967745;0.328668606;2.131944366;0.986484542;2.132813079;1.467530253;1.434402682
0.429053488;0.350740323;-0.388675303;1.850144318;1.803520038;1.413886826;1.197469598
0.258137491;0.733716851;0.832835495;1.398884219;2.477102655;1.201226213;1.593333898
0.534157032;1.21663433;0.184713426;1.172941652;1.513977495;1.556536231;1.635611725
0.600766442;0.414975095;3.266512241;1.770068286;-0.538131786;1.331663488;1.699064103
0.40506114;0.261986525;0.04093936;1.536458829;0.858103543;2.10664431;0.894237961
0.77739601;0.783203111;-0.261360488;2.025046181;1.910496407;1.489624587;1.605009566
0.280118951;1.377754244;-0.626342724;1.665831304;1.330953604;1.981615893;1.154307884
0.794682421;0.513923373;0.996779526;2.467349839;1.246682282;1.5116187;1.145226971
0.454883977;1.046885195;0.065712249;1.976322906;0.136009842;1.650444192;2.016707939
0.876939507;0.711327578;-0.163821255;2.476727529;2.385941475;2.429110093;1.215679327
0.627876498;0.633983633;1.335877137;1.654856983;0.972925956;0.911429916;1.163760453
0.47336411;0.582375186;1.073772428;1.445463175;2.260351745;2.421786464;1.501971742
0.695757878;0.21794168;7.149239894;1.659297081;1.561652915;1.671961926;1.183647068
0.158540085;0.770422066;-0.136678413;1.615082352;0.862728959;1.343558593;1.585932853
0.710039564;0.651497084;0.304170531;1.735400219;0.372952639;2.536058801;1.348371202
0.601354659;0.272443826;-0.705151047;1.46861062;3.136144293;1.591226328;1.578717516
0.687515339;0.949244739;1.265543851;1.551031228;0.530594635;1.130516134;1.169566751
